kingdom	phylum	order	family	genus	species	sci.name
Animalia	Mollusca	NA	Gonioceratidae	Gonioceras	multiseptatum	Gonioceras multiseptatum
Animalia	Mollusca	Ostreida	Gryphaeidae	Pycnodonte	vesicularis	Pycnodonte vesicularis
Animalia	Mollusca	Ammonoidea	Parodoceratidae	Parodiceras	discoideum	Parodiceras discoideum
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	extenuata	Murchisonia extenuata
Animalia	Mollusca	NA	Bucanellidae	Bellerophon	crenistria	Bellerophon crenistria
Animalia	Mollusca	Nautilida	Nautilidae	Gyroceras	nerea	Gyroceras nerea
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	nevadana	Murchisonia nevadana
Animalia	Mollusca	NA	Conocardiidae	Conocardium	inceptum	Conocardium inceptum
Animalia	Mollusca	NA	Striatostyliolinidae	Costulatostyliolina	NA	Costulatostyliolina NA
Animalia	Mollusca	Nautilida	Rutoceratidae	Casteroceras	NA	Casteroceras NA
Animalia	Mollusca	Ammonoidea	Agoniatitidae	Agoniatites	NA	Agoniatites NA
Animalia	Mollusca	Mytilida	Mytilidae	Modiola	pygmaea	Modiola pygmaea
Animalia	Mollusca	Unionida	Iridinidae	Cypricardites	modiolaris	Cypricardites modiolaris
Animalia	Mollusca	NA	Lyrodesmatidae	Nuculites	poststriatus	Nuculites poststriatus
Animalia	Mollusca	Stylommatophora	Clausiliidae	Papillifera	NA	Papillifera NA
Animalia	Mollusca	Stylommatophora	Megomphicidae	Megomphicidae	NA	Megomphicidae NA
Animalia	Mollusca	Tryblidiida	Tryblidiidae	Tryblidium	NA	Tryblidium NA
Animalia	Mollusca	NA	Palaeacmaeidae	Palaeacmaea	NA	Palaeacmaea NA
Animalia	Mollusca	NA	Physidae	Physa	oneida	Physa oneida
Animalia	Mollusca	NA	Cerithiidae	Ittibittium	parcum	Ittibittium parcum
Animalia	Mollusca	NA	Holopeidae	Macrocheilus	macrostomus	Macrocheilus macrostomus
Animalia	Mollusca	NA	Pterothecidae	Clioderma	undulata	Clioderma undulata
Animalia	Mollusca	NA	Bellerophontidae	Bellerophon	thalia	Bellerophon thalia
Animalia	Mollusca	NA	Planorbidae	Planorbis	binneyi	Planorbis binneyi
Animalia	Mollusca	NA	Oncoceratidae	Oncoceratidae	NA	Oncoceratidae NA
Animalia	Mollusca	Stylommatophora	Clausiliidae	Clausilia	bidens	Clausilia bidens
Animalia	Mollusca	NA	Brevicoceratidae	Brevicoceras	NA	Brevicoceras NA
Animalia	Mollusca	NA	Polyelasmoceratidae	Hipparionoceras	ichnoides	Hipparionoceras ichnoides
Animalia	Mollusca	Ammonoidea	Agoniatitidae	Agoniatites	floweri	Agoniatites floweri
Animalia	Mollusca	NA	NA	Tropidodiscus	NA	Tropidodiscus NA
Animalia	Mollusca	NA	Oriostomatidae	Cyclostoma	pervetusta	Cyclostoma pervetusta
Animalia	Mollusca	NA	Mattheviidae	Matthevia	NA	Matthevia NA
Animalia	Mollusca	NA	Platyceratidae	Platyceras	gibbosum	Platyceras gibbosum
Animalia	Mollusca	NA	Platyceratidae	Platyceras	magnificum	Platyceras magnificum
Animalia	Mollusca	Unionida	Unionidae	Lampsilis	higginsii	Lampsilis higginsii
Animalia	Mollusca	Architaenioglossa	Viviparidae	Campeloma	brevispirum	Campeloma brevispirum
Animalia	Mollusca	NA	Onychochilidae	Scaevogyra	NA	Scaevogyra NA
Animalia	Mollusca	NA	Coreospiridae	Bellerophon	antiquata	Bellerophon antiquata
Animalia	Mollusca	NA	Subulitidae	Subulites	inflatus	Subulites inflatus
Animalia	Mollusca	NA	Hypseloconidae	Hypseloconus	NA	Hypseloconus NA
Animalia	Mollusca	NA	Ellesmeroceratidae	Cyrtoceras	winonicum	Cyrtoceras winonicum
Animalia	Mollusca	NA	NA	Metaplectoceras	NA	Metaplectoceras NA
Animalia	Mollusca	NA	Sinuopeidae	Schizopea	NA	Schizopea NA
Animalia	Mollusca	NA	Coreospiridae	Owenella	NA	Owenella NA
Animalia	Mollusca	NA	Sinuopeidae	Dirhachopea	NA	Dirhachopea NA
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	gracilis	Murchisonia gracilis
Animalia	Mollusca	NA	Lymnaeidae	Fossaria	exigua	Fossaria exigua
Animalia	Mollusca	Stylommatophora	Valloniidae	Vallonia	gracilicosta	Vallonia gracilicosta
Animalia	Mollusca	Stylommatophora	Vertiginidae	Vertigo	nylanderi	Vertigo nylanderi
Animalia	Mollusca	NA	Pleuroceridae	Elimia	ebenum	Elimia ebenum
Animalia	Mollusca	Tryblidiida	Tryblidiidae	Tryblidium	extensum	Tryblidium extensum
Animalia	Mollusca	NA	Lophospiridae	Kiviasukkaan	nelsonae	Kiviasukkaan nelsonae
Animalia	Mollusca	NA	Lymnaeidae	Austropeplea	tomentosa	Austropeplea tomentosa
Animalia	Mollusca	NA	Lymnaeidae	Stagnicola	contracta	Stagnicola contracta
Animalia	Mollusca	Stylommatophora	Polygyridae	Inflectarius	approximans	Inflectarius approximans
Animalia	Mollusca	NA	Lymnaeidae	Lymnaea	lanceata	Lymnaea lanceata
Animalia	Mollusca	Stylommatophora	Spiraxidae	Physella	parkeri	Physella parkeri
Animalia	Mollusca	NA	Physidae	Physa	parkeri	Physa parkeri
Animalia	Mollusca	NA	Lymnaeidae	Lymnaea	subangulata	Lymnaea subangulata
Animalia	Mollusca	NA	Physidae	Physa	skinneri	Physa skinneri
Animalia	Mollusca	Stylommatophora	Cochlicopidae	Cochlicopa	nitens	Cochlicopa nitens
Animalia	Mollusca	Stylommatophora	Hygromiidae	Hygromia	NA	Hygromia NA
Animalia	Mollusca	Unionida	Unionidae	Ligumia	NA	Ligumia NA
Animalia	Mollusca	Mytilida	Mytilidae	Mytilidae	NA	Mytilidae NA
Animalia	Mollusca	Nuculanida	Malletiidae	Nuculites	planulatus	Nuculites planulatus
Animalia	Mollusca	NA	Brevicoceratidae	Exocyrtoceras	NA	Exocyrtoceras NA
Animalia	Mollusca	NA	Brevicoceratidae	Exocyrtoceras	minutum	Exocyrtoceras minutum
Animalia	Mollusca	NA	Euomphalidae	Straparollus	minutilineatus	Straparollus minutilineatus
Animalia	Mollusca	Pleurotomariida	Pseudophoridae	Palaeonustus	comes	Palaeonustus comes
Animalia	Mollusca	Trochida	Elasmonematidae	Pleurotomaria	cyclostoma	Pleurotomaria cyclostoma
Animalia	Mollusca	NA	Euomphalidae	Pleurotomaria	elora	Pleurotomaria elora
Animalia	Mollusca	NA	Holopeidae	Trochonema	inornatum	Trochonema inornatum
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	linsleyi	Murchisonia linsleyi
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Mourlonia	confertinemilata	Mourlonia confertinemilata
Animalia	Mollusca	Pleurotomariida	Portlockiellidae	Portlockiella	NA	Portlockiella NA
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	mylitta	Murchisonia mylitta
Animalia	Mollusca	NA	Archinacellidae	Archinacella	subcarinata	Archinacella subcarinata
Animalia	Mollusca	NA	Euomphalidae	Pleurotomaria	velaris	Pleurotomaria velaris
Animalia	Mollusca	Nuculida	Praenuculidae	Ctenodonta	filistriata	Ctenodonta filistriata
Animalia	Mollusca	NA	Holopeidae	Euomphalus	gotlandicus	Euomphalus gotlandicus
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Pleurotomaria	micula	Pleurotomaria micula
Animalia	Mollusca	NA	Clisospiridae	Procrucibulum	NA	Procrucibulum NA
Animalia	Mollusca	NA	Oriostomatidae	Polytropis	parvulus	Polytropis parvulus
Animalia	Mollusca	Pleurotomariida	Luciellidae	Pleurotomaria	deiopei	Pleurotomaria deiopei
Animalia	Mollusca	NA	Bucaniidae	Bellerophon	rugosus	Bellerophon rugosus
Animalia	Mollusca	Pleurotomariida	Pleurotomariidae	Pleurotomaria	townsendii	Pleurotomaria townsendii
Animalia	Mollusca	NA	Cyrtonellidae	Scenella	conica	Scenella conica
Animalia	Mollusca	Stylommatophora	Helicidae	Cornu	aspersum	Cornu aspersum
Animalia	Mollusca	Stylommatophora	Hygromiidae	Hygromiidae	NA	Hygromiidae NA
Animalia	Mollusca	Stylommatophora	Arionidae	Arion	flagellus	Arion flagellus
Animalia	Mollusca	Stylommatophora	Succineidae	Succinella	oblonga	Succinella oblonga
Animalia	Mollusca	Stylommatophora	Helicidae	Helix	lucorum	Helix lucorum
Animalia	Mollusca	Stylommatophora	Arionidae	Arion	rufus	Arion rufus
Animalia	Mollusca	Stylommatophora	Hygromiidae	Trichia	striolata	Trichia striolata
Animalia	Mollusca	Architaenioglossa	Ampullariidae	Pila	NA	Pila NA
Animalia	Mollusca	Venerida	Sphaeriidae	Pisidium	punctiferum	Pisidium punctiferum
Animalia	Mollusca	Venerida	Sphaeriidae	Sphaerium	nitidum	Sphaerium nitidum
Animalia	Mollusca	Unionida	Unionidae	Pleurobema	NA	Pleurobema NA
Animalia	Mollusca	Unionida	Unionidae	Obovaria	NA	Obovaria NA
Animalia	Mollusca	Stylommatophora	Gastrodontidae	Nesovitrea	binneyana	Nesovitrea binneyana
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Pleurotomaria	progne	Pleurotomaria progne
Animalia	Mollusca	NA	Lophospiridae	Murchisonia	major	Murchisonia major
Animalia	Mollusca	NA	Lophospiridae	Lophospira	saffordi	Lophospira saffordi
Animalia	Mollusca	NA	Platyceratidae	Cyclonema	gracile	Cyclonema gracile
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Hormotoma	salteri	Hormotoma salteri
Animalia	Mollusca	NA	Bucaniidae	Bellerophon	punctifrons	Bellerophon punctifrons
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Pleurotomaria	americana	Pleurotomaria americana
Animalia	Mollusca	NA	Helicotomidae	Helicotoma	NA	Helicotoma NA
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	radiata	Whitella radiata
Animalia	Mollusca	NA	Subulitidae	Subulites	conradi	Subulites conradi
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Saffordia	ventralis	Saffordia ventralis
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	hindi	Cyrtodonta hindi
Animalia	Mollusca	NA	Lophospiridae	Murchisonia	bowdeni	Murchisonia bowdeni
Animalia	Mollusca	Nautilida	Nautilidae	Sactoceras	westonense	Sactoceras westonense
Animalia	Mollusca	NA	NA	Plethocardia	suberecta	Plethocardia suberecta
Animalia	Mollusca	NA	NA	Carinaropsis	acuta	Carinaropsis acuta
Animalia	Mollusca	Neogastropoda	Muricidae	Murex	NA	Murex NA
Animalia	Mollusca	Neogastropoda	Fasciolariidae	Fusinus	ansatus	Fusinus ansatus
Animalia	Mollusca	NA	Tropidodiscidae	Bellerophon	disculus	Bellerophon disculus
Animalia	Mollusca	NA	Bucaniidae	Salpingostoma	billingsi	Salpingostoma billingsi
Animalia	Mollusca	NA	Straparollinidae	Eunema	cerithioides	Eunema cerithioides
Animalia	Mollusca	NA	Platyceratidae	Cyclonema	cushingi	Cyclonema cushingi
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Hormotoma	simplex	Hormotoma simplex
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Modiolopsis	concentrica	Modiolopsis concentrica
Animalia	Mollusca	Stylommatophora	Punctidae	Punctum	NA	Punctum NA
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Paramodiola	NA	Paramodiola NA
Animalia	Mollusca	Unionida	Iridinidae	Cymatonota	recta	Cymatonota recta
Animalia	Mollusca	NA	Bucaniidae	Phragmolites	compressus	Phragmolites compressus
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	pholadiformis	Modiolopsis pholadiformis
Animalia	Mollusca	NA	Lesueurillidae	Ophileta	ottawaensis	Ophileta ottawaensis
Animalia	Mollusca	NA	Orthoceratidae	Orthoceras	bilineatum	Orthoceras bilineatum
Animalia	Mollusca	NA	Holopeidae	Raphistoma	lapicida	Raphistoma lapicida
Animalia	Mollusca	NA	Pterothecidae	Carinaropsis	minima	Carinaropsis minima
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Prolobella	NA	Prolobella NA
Animalia	Mollusca	NA	Lymnaeidae	Radix	NA	Radix NA
Animalia	Mollusca	Nautilida	Nautilidae	Orthoceras	transversa	Orthoceras transversa
Animalia	Mollusca	Cycloneritida	Proserpinidae	Bucania	halli	Bucania halli
Animalia	Mollusca	NA	Raphistomatidae	Raphistoma	apertum	Raphistoma apertum
Animalia	Mollusca	NA	Straparollinidae	Straparollina	NA	Straparollina NA
Animalia	Mollusca	NA	Macluritidae	Maclurea	logani	Maclurea logani
Animalia	Mollusca	NA	Trochonematidae	Trochonema	fragile	Trochonema fragile
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	impressata	Whitella impressata
Animalia	Mollusca	NA	Lophospiridae	Lophospira	oweni	Lophospira oweni
Animalia	Mollusca	Ostreida	Pterineidae	Avicula	demissa	Avicula demissa
Animalia	Mollusca	Myalinida	Ambonychiidae	Ambonychia	amygdalina	Ambonychia amygdalina
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	parksi	Whitella parksi
Animalia	Mollusca	Unionida	Iridinidae	Cymatonota	lenior	Cymatonota lenior
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	torontoensis	Whitella torontoensis
Animalia	Mollusca	NA	Allodesmatidae	Ischyrodonta	miseneri	Ischyrodonta miseneri
Animalia	Mollusca	Myalinida	Ambonychiidae	Pterinea	orbicularis	Pterinea orbicularis
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	lata	Whitella lata
Animalia	Mollusca	Nuculida	Praenuculidae	Ctenodonta	albertina	Ctenodonta albertina
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	obesa	Cyrtodonta obesa
Animalia	Mollusca	NA	Holopeidae	Raphistoma	distinctum	Raphistoma distinctum
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	truncata	Whitella truncata
Animalia	Mollusca	NA	Helicotomidae	Helicotoma	larvata	Helicotoma larvata
Animalia	Mollusca	NA	Lophospiridae	Lophospira	medialis	Lophospira medialis
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Pleurotomaria	dryope	Pleurotomaria dryope
Animalia	Mollusca	NA	Holopeidae	Holopea	paludiniformis	Holopea paludiniformis
Animalia	Mollusca	NA	Lophospiridae	Lophospira	perforata	Lophospira perforata
Animalia	Mollusca	NA	Straparollinidae	Murchisonia	procris	Murchisonia procris
Animalia	Mollusca	NA	Trochonematidae	Trochonema	vagrans	Trochonema vagrans
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	grandis	Byssonychia grandis
Animalia	Mollusca	Mytilida	Mytilidae	Mytilus	edulis	Mytilus edulis
Animalia	Mollusca	Myalinida	Myalinidae	Vanuxemia	dixonensis	Vanuxemia dixonensis
Animalia	Mollusca	NA	Subulitidae	Subulites	regularis	Subulites regularis
Animalia	Mollusca	Adapedonta	Hiatellidae	Hiatella	arctica	Hiatella arctica
Animalia	Mollusca	NA	Holopeidae	Raphistomina	rugata	Raphistomina rugata
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	vera	Byssonychia vera
Animalia	Mollusca	NA	Physidae	Physa	vernalis	Physa vernalis
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	acutiumbonis	Whitella acutiumbonis
Animalia	Mollusca	NA	Platyceratidae	Cyclonema	montrealense	Cyclonema montrealense
Animalia	Mollusca	NA	Euomphalidae	Helicotoma	spinosa	Helicotoma spinosa
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Orthodesma	canaliculatum	Orthodesma canaliculatum
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	concava	Modiolopsis concava
Animalia	Mollusca	Nuculanida	Nuculanidae	Clidophorus	obliquus	Clidophorus obliquus
Animalia	Mollusca	NA	Lyrodesmatidae	Lyrodesma	conradi	Lyrodesma conradi
Animalia	Mollusca	NA	Lophospiridae	Pleurotomaria	tropidophora	Pleurotomaria tropidophora
Animalia	Mollusca	Myalinida	Myalinidae	Vanuxemia	abrupta	Vanuxemia abrupta
Animalia	Mollusca	Stylommatophora	Charopidae	Flammulina	NA	Flammulina NA
Animalia	Mollusca	NA	Gonioceratidae	Gonioceras	NA	Gonioceras NA
Animalia	Mollusca	NA	Cyrtodontidae	Whitella	compressa	Whitella compressa
Animalia	Mollusca	NA	Lophospiridae	Lophospira	augustina	Lophospira augustina
Animalia	Mollusca	NA	Allodesmatidae	Ischyrodonta	NA	Ischyrodonta NA
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Endodesma	gesneri	Endodesma gesneri
Animalia	Mollusca	NA	Subulitidae	Fusispira	angusta	Fusispira angusta
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Psiloconcha	sinuata	Psiloconcha sinuata
Animalia	Mollusca	NA	NA	Ctenodonta	madisonensis	Ctenodonta madisonensis
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Modiolopsis	nasutus	Modiolopsis nasutus
Animalia	Mollusca	Nuculanida	Nuculanidae	Clidophorus	planulatus	Clidophorus planulatus
Animalia	Mollusca	NA	Clinoceratidae	Whitfieldoceras	gracile	Whitfieldoceras gracile
Animalia	Mollusca	NA	Straparollinidae	Straparollus	asperostriatus	Straparollus asperostriatus
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Saffordia	NA	Saffordia NA
Animalia	Mollusca	Nuculida	Praenuculidae	Ctenodonta	scofieldi	Ctenodonta scofieldi
Animalia	Mollusca	NA	Cyrtodontidae	Matheria	rugosa	Matheria rugosa
Animalia	Mollusca	NA	Holopeidae	Holopea	nereis	Holopea nereis
Animalia	Mollusca	NA	NA	Ctenodonta	nitida	Ctenodonta nitida
Animalia	Mollusca	NA	Praeostreidae	Vlasta	NA	Vlasta NA
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	valida	Modiolopsis valida
Animalia	Mollusca	Stylommatophora	Euconulidae	Euconulus	polygyratus	Euconulus polygyratus
Animalia	Mollusca	Stylommatophora	Vertiginidae	Vertigo	arthuri	Vertigo arthuri
Animalia	Mollusca	Stylommatophora	Succineidae	Novisuccinea	NA	Novisuccinea NA
Animalia	Mollusca	Venerida	Sphaeriidae	Pisidium	supinum	Pisidium supinum
Animalia	Mollusca	Stylommatophora	Cochlicopidae	Cochlicopa	morseana	Cochlicopa morseana
Animalia	Mollusca	Stylommatophora	Polygyridae	Stenotrema	NA	Stenotrema NA
Animalia	Mollusca	Venerida	Sphaeriidae	Pisidium	insigne	Pisidium insigne
Animalia	Mollusca	NA	Planorbidae	Planorbella	corpulenta	Planorbella corpulenta
Animalia	Mollusca	Littorinimorpha	Littorinidae	Lacuna	vincta	Lacuna vincta
Animalia	Mollusca	NA	Ascoceratidae	Probillingsites	cobourgensis	Probillingsites cobourgensis
Animalia	Mollusca	NA	Subulitidae	Fusispira	nobilis	Fusispira nobilis
Animalia	Mollusca	NA	Ascoceratidae	Probillingsites	NA	Probillingsites NA
Animalia	Mollusca	Littorinimorpha	Littorinidae	Littorina	littorea	Littorina littorea
Animalia	Mollusca	Stylommatophora	Euconulidae	Euconulidae	NA	Euconulidae NA
Animalia	Mollusca	Littorinimorpha	Amnicolidae	Amnicola	rhombostoma	Amnicola rhombostoma
Animalia	Mollusca	NA	Archinacellidae	Archinacella	pulaskiensis	Archinacella pulaskiensis
Animalia	Mollusca	NA	Gonioceratidae	Gonioceras	anceps	Gonioceras anceps
Animalia	Mollusca	NA	Actinoceratidae	Actinoceras	tenuifilum	Actinoceras tenuifilum
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	praecursa	Byssonychia praecursa
Animalia	Mollusca	NA	Lophospiridae	Murchisonia	modesta	Murchisonia modesta
Animalia	Mollusca	Myalinida	Ambonychiidae	Ambonychia	bellistriata	Ambonychia bellistriata
Animalia	Mollusca	NA	Oncoceratidae	Cyrtoceras	huronense	Cyrtoceras huronense
Animalia	Mollusca	NA	Helicotomidae	Helicotomidae	NA	Helicotomidae NA
Animalia	Mollusca	NA	Tripteroceratidae	Tripteroceras	cariniferum	Tripteroceras cariniferum
Animalia	Mollusca	NA	Gonioceratidae	Gonioceras	pameliense	Gonioceras pameliense
Animalia	Mollusca	NA	Holopeidae	Holopea	obliqua	Holopea obliqua
Animalia	Mollusca	Littorinimorpha	Naticidae	Euspira	triseriata	Euspira triseriata
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Orthodesma	pulaskiense	Orthodesma pulaskiense
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	anodontoides	Modiolopsis anodontoides
Animalia	Mollusca	NA	Ascoceratidae	Probillingsites	inflatus	Probillingsites inflatus
Animalia	Mollusca	NA	Lophospiridae	Loxoplocus	NA	Loxoplocus NA
Animalia	Mollusca	NA	Valcouroceratidae	Manitoulinoceras	NA	Manitoulinoceras NA
Animalia	Mollusca	NA	Gonioceratidae	Gonioceras	quadratum	Gonioceras quadratum
Animalia	Mollusca	Carditida	Carditidae	Cyclocardia	astartoides	Cyclocardia astartoides
Animalia	Mollusca	NA	Bucaniidae	Bucaniidae	NA	Bucaniidae NA
Animalia	Mollusca	NA	Grammysiidae	Cuneamya	elliptica	Cuneamya elliptica
Animalia	Mollusca	NA	Lymnaeidae	Pseudosuccinea	NA	Pseudosuccinea NA
Animalia	Mollusca	Stylommatophora	Truncatellinidae	Columella	simplex	Columella simplex
Animalia	Mollusca	NA	Lymnaeidae	Stagnicola	hinkleyi	Stagnicola hinkleyi
Animalia	Mollusca	NA	Physidae	Archiphysa	NA	Archiphysa NA
Animalia	Mollusca	NA	Planorbidae	Planorbula	smithii	Planorbula smithii
Animalia	Mollusca	Stylommatophora	Helicodiscidae	Helicodiscus	inermis	Helicodiscus inermis
Animalia	Mollusca	Stylommatophora	Valloniidae	Planogyra	asteriscus	Planogyra asteriscus
Animalia	Mollusca	NA	Omphalocirridae	Hypomphalocirrus	rugosus	Hypomphalocirrus rugosus
Animalia	Mollusca	NA	Planorbidae	Ancylus	kirklandi	Ancylus kirklandi
Animalia	Mollusca	NA	Lymnaeidae	Stagnicola	petoskeyensis	Stagnicola petoskeyensis
Animalia	Mollusca	NA	Euomphalidae	Straparollus	mortoni	Straparollus mortoni
Animalia	Mollusca	Unionida	Unionidae	Anodontoides	NA	Anodontoides NA
Animalia	Mollusca	Neogastropoda	Muricidae	Limnea	pallida	Limnea pallida
Animalia	Mollusca	Stylommatophora	Vertiginidae	Vertiginidae	NA	Vertiginidae NA
Animalia	Mollusca	NA	Planorbidae	Planorbis	wheatleyi	Planorbis wheatleyi
Animalia	Mollusca	NA	Pseudobigaleaidae	Bigalea	yangi	Bigalea yangi
Animalia	Mollusca	Stylommatophora	Pristilomatidae	Paravitrea	lamellidens	Paravitrea lamellidens
Animalia	Mollusca	Ammonoidea	Baculitidae	Baculites	ovatus	Baculites ovatus
Animalia	Mollusca	NA	Tropidodiscidae	Tropidocyclus	NA	Tropidocyclus NA
Animalia	Mollusca	NA	NA	Scaphopoda	NA	Scaphopoda NA
Animalia	Mollusca	Pleurotomariida	Porcelliidae	Hesperiella	NA	Hesperiella NA
Animalia	Mollusca	Nuculida	Nuculidae	Nuculoidea	gibbosa	Nuculoidea gibbosa
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Bembexia	nodosa	Bembexia nodosa
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Trepospira	bella	Trepospira bella
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Mourlonia	lirata	Mourlonia lirata
Animalia	Mollusca	Pectinida	Pectinidae	Lyropecten	NA	Lyropecten NA
Animalia	Mollusca	NA	Palaeostylidae	Knightella	NA	Knightella NA
Animalia	Mollusca	Trochida	Elasmonematidae	Anematina	mellaria	Anematina mellaria
Animalia	Mollusca	NA	Platyceratidae	Platyceras	variabilis	Platyceras variabilis
Animalia	Mollusca	NA	Conocardiidae	Conocardium	bellum	Conocardium bellum
Animalia	Mollusca	NA	Grammysiidae	Grammysiidae	NA	Grammysiidae NA
Animalia	Mollusca	Trochida	Elasmonematidae	Anematina	NA	Anematina NA
Animalia	Mollusca	Pleurotomariida	Gosseletinidae	Raphistoma	tyrrelli	Raphistoma tyrrelli
Animalia	Mollusca	NA	Euphemitidae	Warthia	devoniana	Warthia devoniana
Animalia	Mollusca	NA	Omphalotrochidae	Philoxene	gibsoni	Philoxene gibsoni
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	dowlingii	Murchisonia dowlingii
Animalia	Mollusca	NA	NA	Eunema	speciosum	Eunema speciosum
Animalia	Mollusca	NA	Soleniscidae	Buccinites	subcostatus	Buccinites subcostatus
Animalia	Mollusca	NA	Euomphalidae	Straparollus	cottrelli	Straparollus cottrelli
Animalia	Mollusca	NA	Euomphalidae	Mastigospira	intermedia	Mastigospira intermedia
Animalia	Mollusca	NA	Loxonematidae	Loxonema	cingulata	Loxonema cingulata
Animalia	Mollusca	NA	Cyrtolitidae	Palaeoscurria	NA	Palaeoscurria NA
Animalia	Mollusca	Pleurotomariida	Gosseletinidae	Dictyobembix	bella	Dictyobembix bella
Animalia	Mollusca	NA	Bellerophontidae	Bellerophon	raricostatus	Bellerophon raricostatus
Animalia	Mollusca	NA	Soleniscidae	Strobeus	alternatus	Strobeus alternatus
Animalia	Mollusca	NA	Soleniscidae	Decorochilina	NA	Decorochilina NA
Animalia	Mollusca	Trochida	Elasmonematidae	Anematina	conica	Anematina conica
Animalia	Mollusca	Trochida	Anomphalidae	Anomphalus	helicinaeformis	Anomphalus helicinaeformis
Animalia	Mollusca	NA	Bellerophontidae	Bellerophon	newberryi	Bellerophon newberryi
Animalia	Mollusca	NA	Raphistomatidae	Pleurotomaria	goniostoma	Pleurotomaria goniostoma
Animalia	Mollusca	NA	Euomphalidae	Mastigospira	ingens	Mastigospira ingens
Animalia	Mollusca	NA	Palaeozygopleuridae	Loxonema	gracillium	Loxonema gracillium
Animalia	Mollusca	Trochida	Anomphalidae	Turbinilopsis	anacarina	Turbinilopsis anacarina
Animalia	Mollusca	Cycloneritida	Naticopsidae	Naticopsis	manitobensis	Naticopsis manitobensis
Animalia	Mollusca	NA	Euomphalidae	Philoxene	NA	Philoxene NA
Animalia	Mollusca	NA	Bellerophontidae	Bucanopsis	sullivani	Bucanopsis sullivani
Animalia	Mollusca	NA	Platyceratidae	Platyceras	variablis	Platyceras variablis
Animalia	Mollusca	NA	Thiaridae	Melania	prisca	Melania prisca
Animalia	Mollusca	Nautilida	Nautilidae	Sactoceras	NA	Sactoceras NA
Animalia	Mollusca	NA	Proteoceratidae	Ephippiorthoceras	NA	Ephippiorthoceras NA
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	oweni	Modiolopsis oweni
Animalia	Mollusca	NA	Bellerophontidae	Bellerophon	mohri	Bellerophon mohri
Animalia	Mollusca	NA	Pholadomyidae	Rhytimya	compressa	Rhytimya compressa
Animalia	Mollusca	NA	Lophospiridae	Lophospira	elevata	Lophospira elevata
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	meafordensis	Modiolopsis meafordensis
Animalia	Mollusca	Littorinimorpha	Littorinidae	Littorina	obtusata	Littorina obtusata
Animalia	Mollusca	NA	Actinoceratidae	Actinoceras	bigsbyi	Actinoceras bigsbyi
Animalia	Mollusca	Pectinida	Anomiidae	Anomia	NA	Anomia NA
Animalia	Mollusca	Neogastropoda	Buccinidae	Neptunea	decemcostata	Neptunea decemcostata
Animalia	Mollusca	NA	NA	Ctenodonta	simulatrix	Ctenodonta simulatrix
Animalia	Mollusca	NA	Holopeidae	Holopea	concinnula	Holopea concinnula
